image.jpg,situps_up,334.3888,201.52303,21.225597,331.89246,191.97827,30.054298,331.31674,191.79984,29.99287,330.7374,191.54636,29.857742,329.1385,191.85007,6.407371,326.63177,191.05226,6.346609,324.1489,190.28026,6.3558216,319.09012,190.48189,76.205536,309.76974,189.20573,-31.687008,327.92227,207.86931,37.207363,324.68408,206.77287,6.4961357,313.97815,220.67711,122.73372,282.77655,230.14142,-84.46225,364.74887,208.24379,233.3716,343.34225,237.2351,-147.21643,331.24146,179.3149,290.5845,316.2993,209.63553,-107.504196,325.32834,170.48822,287.00494,311.67667,197.91707,-104.28055,317.037,174.27046,296.58533,302.8196,202.37326,-110.1461,317.69226,178.41121,294.08603,306.72943,207.81793,-106.74466,375.82266,320.8733,79.28643,363.227,333.76337,-79.21256,466.50037,243.02792,35.050816,438.94946,249.05714,-80.21002,545.47424,310.03195,-29.792877,535.4409,323.61996,-72.02874,543.4345,326.9716,-37.828766,536.4343,345.2212,-67.95001,587.7698,317.43396,-72.8672,582.71246,322.7881,-68.998344
istockphoto-1329965778-1024x1024.jpg,situps_up,343.02786,256.18866,29.505714,338.48535,238.15788,44.538586,341.34937,236.73343,44.703667,344.24518,235.1786,44.53423,326.7267,240.45491,24.036098,321.09225,240.59392,23.954136,315.5558,240.81715,23.765467,332.23184,229.96306,174.16086,295.61505,238.20735,82.63619,342.7896,263.19644,78.41427,329.90424,265.5456,52.307556,366.33655,264.71713,218.59436,250.64789,286.72046,113.61432,433.63782,246.19133,194.64389,306.0333,292.6346,110.523895,346.28003,217.82753,227.59267,268.47357,235.15906,285.31592,322.9043,209.50099,198.54292,260.82855,217.12839,303.98938,317.91272,213.73508,242.23776,249.90903,218.74841,291.70343,324.54114,221.83891,239.60103,258.33978,225.90894,283.4098,421.5178,427.37753,73.80301,361.28476,449.207,-73.27289,526.5115,332.02765,-37.71493,462.83655,331.40976,-225.02702,637.5809,465.13507,-165.02344,577.1449,517.2127,-375.2558,636.9363,492.83588,-180.20242,573.2057,549.01685,-386.421,702.51385,509.29297,-274.6883,675.39386,566.28156,-450.6764
istockphoto-472598770-1024x1024.jpg,situps_up,719.16205,274.1108,31.586592,731.6861,254.32298,46.22816,739.43274,253.1198,46.34041,747.24316,251.78229,46.466064,711.9642,257.1702,61.348152,705.01184,257.40283,60.95625,698.06665,257.83038,60.366493,763.4168,256.08035,166.21799,697.9501,262.23392,242.40717,737.5913,288.48853,73.12546,711.09515,290.7369,95.31235,827.91736,323.44843,168.47409,674.76355,329.16364,303.85205,964.11316,314.44568,4.860122,585.85425,299.86047,116.76508,891.90186,297.55072,-167.06328,576.4822,285.5667,-88.22858,880.9676,294.35278,-226.67078,569.1429,287.4723,-140.52538,861.5181,293.94745,-227.41745,579.65393,292.35745,-143.83423,863.0572,304.1351,-177.10226,586.3411,300.3392,-98.03438,737.53864,574.0902,-89.63792,663.83,555.97394,90.184235,658.08356,381.22586,-295.58066,560.321,380.43686,-68.66563,497.88715,583.1593,-458.2765,417.70474,576.596,-256.16605,491.98535,629.5664,-471.9561,416.8352,634.5336,-277.75726,384.11847,596.32574,-566.09424,310.1546,579.5511,-379.9604
istockphoto-473616150-1024x1024.jpg,situps_up,667.0028,220.25499,21.429003,685.0297,200.76868,27.65298,693.5089,199.63704,27.767035,702.0026,198.4001,27.84063,666.51715,204.15648,62.19094,660.98364,204.89066,61.67195,655.41595,205.93887,60.97916,730.5618,205.97984,111.012985,669.964,212.42091,272.7818,692.32196,236.98311,51.011402,667.5489,240.21117,97.238075,806.4386,289.7629,74.82998,659.09436,297.5684,363.88834,887.84686,262.71442,-117.7057,569.6837,248.24657,316.0288,802.3817,228.43275,-233.56001,644.4592,215.65753,316.59827,781.25323,223.22375,-273.45776,665.9233,211.58931,291.34454,775.2919,219.37311,-273.17773,674.02875,214.92465,307.10364,781.9216,229.97318,-241.59758,667.77747,223.91357,318.39426,711.3842,580.82495,-124.31388,640.47064,551.9812,124.32146,571.05817,427.7963,-432.01105,499.25308,418.16953,-66.5854,374.31058,586.08777,-701.29315,315.2406,544.9561,-351.79416,366.83093,636.7895,-721.9536,309.85275,598.66266,-384.27325,257.47205,564.326,-827.6895,184.38739,517.06085,-476.80695
pexels-photo-4939443.jpg,situps_up,253.76227,272.97278,-97.70673,263.93408,261.65005,-79.65336,269.4617,261.54297,-79.6103,275.06805,261.39594,-79.447075,250.49901,262.31784,-68.5394,245.94748,262.24442,-68.63483,241.43423,262.38635,-68.82383,287.56223,268.6882,20.479172,242.90454,268.71777,75.611176,266.417,286.71686,-63.236313,248.169,286.85214,-47.593338,329.27216,321.09537,24.319086,221.7702,326.05225,117.101585,404.9148,326.48438,-165.24632,135.1181,302.72543,-23.537384,340.91116,294.39304,-285.20087,207.43492,273.15732,-97.49971,326.60986,284.10977,-309.27948,222.40791,268.38828,-104.229675,319.96576,288.18542,-287.31674,235.65138,275.7673,-76.05459,324.2302,298.60605,-281.93408,230.28035,283.8921,-88.677376,296.28915,493.91833,-57.37918,237.89738,487.3657,57.779858,260.91122,440.11234,-367.13678,135.09772,424.56415,-213.9527,221.9662,622.6557,-343.6354,112.17502,600.3348,-247.50015,224.72253,641.30493,-340.70294,129.65831,625.0984,-252.4455,173.31377,697.9315,-448.06683,55.937916,667.0992,-341.8915
scene00091.png,situps_up,590.39667,167.8185,38.898563,604.6381,149.6613,62.352005,612.1738,149.48112,62.57299,619.7208,149.23517,62.54006,586.198,149.81316,78.678665,580.0099,148.91959,78.63756,573.826,148.36192,78.68502,634.4288,153.85439,197.92543,573.9834,150.72362,276.08713,605.3519,183.1059,86.125854,581.2821,182.03021,107.93014,686.7583,215.09222,138.76665,539.0183,228.22964,362.1611,711.7694,290.50082,-174.49344,433.3642,263.86118,124.24941,654.1311,172.32968,-346.73734,508.97235,165.98799,-53.18264,640.8705,139.58167,-379.55463,525.24817,145.3196,-92.76875,643.6697,134.76686,-362.45877,541.60596,143.25288,-52.58629,644.08575,153.89326,-343.4051,538.0725,157.14331,-44.042282,661.9159,445.20703,-96.563354,581.9383,449.46735,96.655014,592.7092,276.57022,-340.48096,452.96265,290.12085,-91.45068,515.9817,505.92657,-474.41266,396.85852,503.21802,-431.26062,520.54004,543.63495,-484.3358,414.85083,548.8364,-467.21704,425.07422,564.29596,-623.47656,305.505,545.4071,-582.1561
scene000911.png,situps_up,212.86752,90.15677,39.210392,214.8656,78.36024,28.116282,217.15498,77.33739,28.0844,219.48895,76.34125,27.96517,211.49518,78.74713,48.41632,211.44756,77.94673,48.321304,211.42363,77.278656,48.240437,234.41588,70.58911,2.101862,223.04318,71.015274,95.93825,224.86069,93.24113,28.571545,221.20685,93.78677,55.605736,275.30566,108.731575,-44.36704,246.39421,94.532455,117.293,211.49873,143.39885,-20.252605,196.3285,122.34525,59.47651,217.74277,85.02863,96.49082,213.79736,84.71176,-82.53038,213.82831,67.969505,98.50034,215.09486,71.59615,-112.585045,223.77417,66.02453,86.12826,226.97044,69.893845,-97.46767,225.09894,72.196304,94.70769,228.6637,77.40984,-84.12143,232.39313,225.13263,-67.153755,220.78435,207.38979,67.15419,139.59123,135.60051,-85.57156,139.11844,122.07968,26.205877,71.37922,228.24867,-53.214706,75.73901,215.62267,23.094107,75.197426,249.75665,-45.841476,80.44165,236.17169,22.132607,15.995593,240.08833,-62.69605,16.703552,234.0424,-6.7126703
scene00181.png,situps_up,809.0709,410.3753,-15.85214,801.7626,399.18307,-2.8531525,799.88464,399.29504,-2.7505288,798.17786,399.30008,-2.7541819,801.6043,398.67914,-34.924446,799.52014,397.9926,-35.04248,797.5662,397.34897,-35.131603,780.7905,402.84824,51.111145,779.5725,400.51465,-93.28555,800.15454,423.30618,5.0315275,799.5648,422.2409,-36.822468,773.85345,468.19675,131.00084,754.80664,470.05493,-195.877,850.1561,523.228,153.0764,849.62616,523.3597,-253.44237,925.3136,558.8022,117.18912,941.0339,551.4626,-221.51787,940.8493,561.2194,128.23535,960.67004,556.9378,-263.08386,942.9026,561.4172,92.20788,963.3796,548.4308,-251.25618,938.2669,565.3318,102.888626,955.6323,549.55383,-217.9364,778.4311,628.90106,103.857124,760.20984,647.16406,-103.39115,861.99396,520.1203,159.53143,867.32,530.1993,-146.48883,923.5658,644.12445,133.18616,930.4361,650.2553,47.959274,921.2201,668.1337,129.91476,924.70667,675.6679,69.02755,972.98834,656.7725,114.20671,997.5099,647.67017,68.17577
scene00271.png,situps_up,659.56055,175.14554,11.313301,673.1566,158.05482,34.124187,680.3513,158.16776,34.21691,687.5735,158.24094,34.19442,654.5334,157.30107,43.557198,648.06464,156.11081,43.503613,641.58704,155.21866,43.542046,699.16864,163.29535,178.65662,638.5999,157.57263,227.55411,672.9767,189.95065,63.15445,648.05695,187.66525,76.26737,742.0742,230.21577,122.908585,603.7024,229.97964,339.23703,761.9525,295.97333,-160.25757,521.6562,265.98816,102.31023,711.18933,184.82195,-336.8234,581.9825,170.63782,-113.42544,703.21906,154.64888,-373.28122,593.8929,147.48141,-161.69951,701.667,150.98834,-358.87494,604.6717,147.44406,-130.96541,701.4469,167.46614,-335.60205,602.5363,160.99782,-110.15668,684.9463,455.3678,-107.937515,612.4649,450.1441,107.85521,602.36646,280.78015,-310.50427,485.91068,294.48074,-48.09605,522.2958,510.05652,-413.06696,399.71027,495.5963,-316.3374,528.5399,553.6509,-421.6412,413.82294,538.8494,-345.5731,428.61456,559.07117,-530.9674,298.80487,535.9839,-445.195
scene002711.png,situps_up,277.95346,105.72081,37.97617,284.4079,95.561264,21.375637,286.7448,95.31218,21.332361,289.11798,95.11448,21.285097,281.81418,94.92062,40.212185,282.0945,94.16443,40.21706,282.3277,93.51886,40.064934,302.18958,94.716,-13.662965,292.836,92.01405,72.88207,285.81955,112.06479,25.482029,282.64734,111.63413,50.16317,314.56873,137.44206,-68.771835,298.11594,123.8729,101.17321,237.7857,129.30869,-41.923756,251.72987,128.55043,102.91843,288.4195,85.39222,69.54073,297.40802,113.05608,13.618515,295.34262,69.18244,71.60435,306.0896,104.032234,-12.065703,306.83896,77.600296,47.884296,315.29718,107.890236,8.316922,304.6552,82.820946,64.26757,314.85925,112.93981,15.927998,224.95238,214.84561,-69.762375,220.21767,203.15106,70.024506,131.60667,143.48633,-71.34401,138.23587,127.74513,94.950325,70.017975,228.3149,-60.968277,105.76685,222.79324,80.15679,77.323265,247.31271,-52.92137,115.96006,242.49979,77.2162,13.877192,240.34851,-38.393322,58.9339,243.98961,68.44238
scene00361.png,situps_up,227.17905,93.41893,37.742424,229.53906,81.213,25.754473,232.02783,80.230606,25.7094,234.55702,79.25467,25.626709,225.74019,81.49508,46.588543,225.40092,80.60428,46.515488,225.07587,79.84913,46.40062,248.90445,74.361595,-2.4440787,235.67929,74.344925,93.64122,239.03793,97.37353,26.185596,234.35045,97.76215,53.753757,291.11365,116.23441,-55.48796,255.12108,98.745544,121.95619,223.79785,151.54797,-33.147346,198.96509,120.40779,93.4282,234.4293,86.98102,92.40646,225.61234,89.06793,-40.28885,229.72318,69.77567,98.881134,228.55037,78.88063,-69.9524,242.02142,68.84923,83.89749,241.64691,78.978264,-55.546066,243.62477,75.098625,90.69403,242.35127,85.312805,-41.435375,237.28679,224.72922,-73.44955,223.08273,208.73187,73.5193,144.88368,129.74126,-91.775475,138.84573,117.42111,42.005455,81.799225,230.20247,-76.15766,79.02812,219.42282,11.438547,88.23323,252.14636,-69.96037,85.632416,240.82884,7.590495,22.254353,248.57947,-86.396904,20.383945,241.12927,-24.720755
scene00451.png,situps_up,678.6837,185.83539,14.79479,691.2054,169.04225,33.647385,697.9206,168.9128,33.74169,704.7138,168.72978,33.69298,674.0846,168.75317,46.618824,668.0928,167.61984,46.50826,662.04846,166.8071,46.49475,716.52686,173.8716,153.91432,660.5763,169.21983,219.86343,692.64294,200.2815,56.237633,669.33966,198.52818,74.25723,762.23376,240.50708,89.913025,626.1489,242.05286,312.105,763.0138,272.14606,-168.69638,519.00696,254.64323,103.2097,727.74817,177.72931,-254.1809,599.0266,172.01738,-131.19089,723.7414,151.90273,-266.16815,614.81635,153.51549,-180.15851,723.297,156.7235,-258.84525,633.7889,156.06476,-140.46033,722.5842,171.63379,-253.77039,630.05383,168.95673,-124.372925,693.87726,465.07327,-105.290054,626.24243,460.09305,105.230194,592.7235,312.24612,-266.37396,499.6914,308.54044,-82.33412,514.86926,526.86676,-388.14813,394.8848,504.4247,-336.30466,521.08264,571.1197,-398.21655,405.7202,552.888,-363.34113,433.3089,576.95966,-487.89578,287.303,538.416,-452.8719
scene00631.png,situps_up,874.71497,218.70613,-445.50894,847.7147,198.45303,-427.544,846.1157,198.05019,-427.49063,844.6822,197.52196,-427.83807,844.66943,201.65947,-490.35632,838.9092,204.05833,-490.35626,833.28766,206.42625,-490.6952,806.3332,226.80795,-275.06262,795.00024,235.97421,-548.78876,866.88116,255.92032,-380.33417,860.2513,258.74948,-459.19482,734.30963,394.56067,-64.651276,860.809,399.38553,-574.3376,943.62616,482.9677,161.56178,1091.085,516.6742,-392.7619,997.4746,446.04144,300.3369,1108.0851,418.3697,28.229212,1002.4925,436.48285,297.81583,1113.2546,389.06677,28.616604,983.97375,436.05453,296.38794,1076.3545,372.0404,29.144186,988.1492,447.23837,300.90472,1068.4264,389.14423,37.263763,956.3297,680.1427,184.2161,1049.9103,717.801,-183.01006,1160.7142,414.40518,318.9674,1294.8895,427.88293,-149.11446,1291.1505,666.3888,480.90076,1369.6826,649.359,353.3532,1275.1604,727.7928,511.4088,1342.7444,708.40686,428.64716,1405.5807,647.83435,654.6656,1484.0863,599.8187,648.16486
scene006311.png,situps_up,722.2724,217.69308,-257.35272,718.5128,198.3705,-243.87927,720.36383,196.58392,-243.7916,722.3188,194.72581,-243.93466,709.6638,201.88214,-276.47015,704.6947,202.45837,-276.60858,699.81573,203.07631,-276.8601,708.7853,195.60359,-143.71413,678.3003,206.05698,-286.28888,719.4856,228.07628,-216.85957,708.7053,231.38956,-257.46967,695.5508,240.96086,-59.923035,646.19763,290.5524,-310.26376,813.76636,270.97812,-208.49303,788.3798,306.61282,-382.76913,736.6681,209.0723,-414.7716,749.5385,212.83333,-256.49744,717.9176,190.37311,-446.17645,750.2874,181.04565,-252.296,700.29065,191.22191,-415.9737,726.5301,188.8865,-253.80644,704.8998,203.8333,-408.56296,726.08673,199.97446,-251.2684,754.4233,435.7212,119.008026,747.67285,488.26926,-118.63201,895.9657,292.58875,84.338104,914.93335,350.265,-174.55652,997.8757,453.19534,79.2942,1009.43335,483.1183,-7.845189,993.0036,486.45642,82.281334,999.0603,512.3673,15.43848,1069.7302,475.8262,58.932804,1093.1011,483.01105,20.744574
scene00721.png,situps_up,359.3488,91.039764,-50.965736,370.32446,90.78316,-48.409225,372.5481,93.480064,-48.36805,374.8323,96.222435,-48.57924,366.08447,84.8418,-30.923485,365.121,82.94529,-30.907679,364.16275,81.18383,-30.607616,378.8083,107.619026,-32.38259,365.80798,87.56291,43.67567,357.68826,106.40882,-46.53335,352.33435,98.31296,-24.924618,368.23657,150.59438,-77.2256,332.45822,125.70528,81.38182,354.5589,132.64198,-23.20433,292.78012,78.59681,-11.768776,374.92896,115.2316,123.1076,341.78027,92.56138,-121.20445,379.51688,110.544914,126.20971,349.2886,95.979294,-128.30473,381.56287,114.85699,123.08508,358.51465,104.637955,-107.633354,378.64972,118.38406,124.5513,353.92697,105.96771,-116.98493,325.00378,275.8688,-65.89804,302.84454,253.12167,66.2581,254.17993,254.16745,-122.42515,238.49619,203.72165,128.01701,280.7119,269.67618,69.06273,252.69365,256.28006,173.91568,294.72058,270.9645,96.13977,263.22964,267.84586,179.6881,260.32382,277.41928,156.59511,227.94249,262.25635,196.04987
scene00991.png,situps_up,680.61676,213.2854,92.20448,694.93036,199.06718,93.73567,701.48816,198.93013,93.72285,708.09314,198.73074,93.501785,680.8267,199.5218,127.681076,676.73425,199.08855,127.56805,672.6212,198.90605,127.50859,726.99646,205.26218,139.16212,681.15594,203.34462,290.9046,696.76404,228.10454,106.45356,678.43274,227.47778,149.38321,771.0685,286.8495,27.386593,653.1121,274.24716,358.0722,670.5005,351.23193,-78.18858,554.7437,288.67288,175.85968,708.3932,230.45778,-8.732048,635.6311,211.40259,-132.38878,714.3817,195.30022,-10.607918,651.716,192.83838,-189.10587,729.151,203.58717,-30.658798,676.8452,193.1519,-153.53882,724.17773,219.04399,-12.50052,674.1342,205.64131,-129.33847,686.9524,505.9123,-127.032455,627.172,493.72128,127.3668,542.77893,380.60144,-234.33499,490.89734,370.27023,-42.061325,390.75333,531.5085,-513.2098,364.85748,505.76926,-387.7686,391.56903,581.1868,-534.26764,364.87268,549.5189,-424.1312,289.68143,528.231,-595.7126,269.1888,502.75256,-491.84537
